525,1231981816,1231984996,3180
526,1231982359,1231985645,3286
527,1231982645,1231986079,3434
528,1231983047,1231986958,3911
529,1231983513,1231987028,3515
530,1231983986,1231988141,4155
531,1231984996,1231989040,4044
532,1231985645,1231989398,3753
533,1231986079,1231989852,3773
534,1231986958,1231991091,4133
535,1231987028,1231991724,4696
536,1231988141,1231992546,4405
537,1231989040,1231992912,3872
538,1231989398,1231993954,4556
539,1231989852,1231994794,4942
540,1231991091,1231995328,4237
541,1231991724,1231995747,4023
542,1231992546,1231995860,3314
543,1231992912,1231996652,3740
544,1231993954,1231997349,3395
545,1231994794,1231998512,3718
546,1231995328,1231999700,4372
547,1231995747,1232000330,4583
548,1231995860,1232001087,5227
549,1231996652,1232002235,5583
550,1231997349,1232002581,5232
551,1231998512,1232003453,4941
552,1231999700,1232004122,4422
553,1232000330,1232005462,5132
554,1232001087,1232006385,5298
555,1232002235,1232007119,4884
556,1232002581,1232008124,5543
557,1232003453,1232008622,5169
558,1232004122,1232009292,5170
559,1232005462,1232010280,4818
560,1232006385,1232010874,4489
561,1232007119,1232011955,4836
562,1232008124,1232012146,4022
563,1232008622,1232012402,3780
564,1232009292,1232012460,3168
565,1232010280,1232013560,3280
566,1232010874,1232014595,3721
567,1232011955,1232014906,2951
568,1232012146,1232015450,3304
569,1232012402,1232015762,3360
570,1232012460,1232016648,4188
571,1232013560,1232017034,3474
572,1232014595,1232018217,3622
573,1232014906,1232018781,3875
574,1232015450,1232019144,3694
575,1232015762,1232020171,4409
576,1232016648,1232020303,3655
577,1232017034,1232021565,4531
578,1232018217,1232022521,4304
579,1232018781,1232023318,4537
580,1232019144,1232024017,4873
581,1232020171,1232024561,4390
582,1232020303,1232025374,5071
583,1232021565,1232026445,4880
584,1232022521,1232027566,5045
585,1232023318,1232028405,5087
586,1232024017,1232029520,5503
587,1232024561,1232030354,5793
588,1232025374,1232031265,5891
589,1232026445,1232032416,5971
590,1232027566,1232032931,5365
591,1232028405,1232033622,5217
592,1232029520,1232033858,4338
593,1232030354,1232034716,4362
594,1232031265,1232035463,4198
595,1232032416,1232036324,3908
596,1232032931,1232036500,3569
597,1232033622,1232036790,3168
598,1232033858,1232037121,3263
599,1232034716,1232038030,3314
600,1232035463,1232038747,3284
601,1232036324,1232039247,2923
602,1232036500,1232040312,3812
603,1232036790,1232041314,4524
604,1232037121,1232041344,4223
605,1232038030,1232041720,3690
606,1232038747,1232042240,3493
607,1232039247,1232042393,3146
608,1232040312,1232043026,2714
609,1232041314,1232043349,2035
610,1232041344,1232044039,2695
611,1232041720,1232044594,2874
612,1232042240,1232045313,3073
613,1232042393,1232045372,2979
614,1232043026,1232045504,2478
615,1232043349,1232046290,2941
616,1232044039,1232046839,2800
617,1232044594,1232047418,2824
618,1232045313,1232048357,3044
619,1232045372,1232049139,3767
620,1232045504,1232050140,4636
621,1232046290,1232050537,4247
622,1232046839,1232051001,4162
623,1232047418,1232051797,4379
624,1232048357,1232052697,4340
625,1232049139,1232052762,3623
626,1232050140,1232053261,3121
627,1232050537,1232054174,3637
628,1232051001,1232054999,3998
629,1232051797,1232055703,3906
630,1232052697,1232056478,3781
631,1232052762,1232057250,4488
632,1232053261,1232057835,4574
633,1232054174,1232058216,4042
634,1232054999,1232058407,3408
635,1232055703,1232059171,3468
636,1232056478,1232060248,3770
637,1232057250,1232060865,3615
638,1232057835,1232061462,3627
639,1232058216,1232062277,4061
640,1232058407,1232063044,4637
641,1232059171,1232064028,4857
642,1232060248,1232064487,4239
643,1232060865,1232064985,4120
644,1232061462,1232065311,3849
645,1232062277,1232065648,3371
646,1232063044,1232066137,3093
